date,channel,is_festival,festival_name,uv,orders,gmv,conversion_rate,aov,refund_rate
2024-11-18,App自然流量,False,,11315,328,92478.98,0.029,281.95,0.087
2024-11-19,线下门店导流,False,,7208,246,76725.8,0.0341,311.89,0.0787
2024-11-19,短信营销,False,,4992,216,66639.34,0.0433,308.52,0.1123
2024-11-19,微信推文,False,,4629,156,46082.82,0.0337,295.4,0.1061
2024-11-19,私域社群,False,,6192,278,81999.49,0.0449,294.96,0.0626
2024-11-19,App自然流量,False,,10876,321,96873.6,0.0295,301.79,0.0825
2024-11-20,线下门店导流,False,,4934,150,47605.0,0.0304,317.37,0.0856
2024-11-20,短信营销,False,,3563,166,56704.09,0.0466,341.59,0.1109
2024-11-20,微信推文,False,,4107,165,57541.42,0.0402,348.74,0.0694
2024-11-20,私域社群,False,,5230,234,75347.72,0.0447,322.0,0.1134
2024-11-20,App自然流量,False,,9628,299,93351.49,0.0311,312.21,0.0818
2024-11-21,线下门店导流,False,,6126,206,54091.74,0.0336,262.58,0.0707
2024-11-21,短信营销,False,,4233,177,45850.74,0.0418,259.04,0.1028
2024-11-21,微信推文,False,,4759,178,48192.23,0.0374,270.74,0.0963
2024-11-21,私域社群,False,,5531,247,73259.99,0.0447,296.6,0.0937
2024-11-21,App自然流量,False,,9462,279,79991.77,0.0295,286.71,0.0911
2024-11-22,线下门店导流,False,,8656,280,83899.16,0.0323,299.64,0.0764
2024-11-22,短信营销,False,,4821,212,64318.17,0.044,303.39,0.0871
2024-11-22,微信推文,False,,5528,203,58005.54,0.0367,285.74,0.0682
2024-11-22,私域社群,False,,6340,292,78062.29,0.0461,267.34,0.0939
2024-11-22,App自然流量,False,,10369,302,86034.13,0.0291,284.88,0.1071
2024-11-23,线下门店导流,False,,9386,247,76140.68,0.0263,308.26,0.0778
2024-11-23,短信营销,False,,4912,191,49953.56,0.0389,261.54,0.0827
2024-11-23,微信推文,False,,6233,228,60692.04,0.0366,266.19,0.1028
2024-11-23,私域社群,False,,6602,323,92204.6,0.0489,285.46,0.0815
2024-11-23,App自然流量,False,,13280,370,94566.61,0.0279,255.59,0.1007
2024-11-24,线下门店导流,False,,9747,285,80006.39,0.0292,280.72,0.0677
2024-11-24,短信营销,False,,5316,207,55099.7,0.0389,266.18,0.0601
2024-11-24,微信推文,False,,6592,246,58712.11,0.0373,238.67,0.096
2024-11-24,私域社群,False,,7560,365,102081.42,0.0483,279.68,0.0789
2024-11-24,App自然流量,False,,13193,346,94775.28,0.0262,273.92,0.0795
2024-11-25,线下门店导流,False,,7570,255,69143.43,0.0337,271.15,0.0875
2024-11-25,短信营销,False,,4218,165,47250.64,0.0391,286.37,0.0747
2024-11-25,微信推文,False,,5669,197,54657.44,0.0348,277.45,0.0873
2024-11-25,私域社群,False,,7319,336,95062.75,0.0459,282.92,0.0631
2024-11-25,App自然流量,False,,13012,385,112449.07,0.0296,292.08,0.087
2024-11-26,线下门店导流,False,,7828,254,66038.51,0.0324,259.99,0.0688
2024-11-26,短信营销,False,,4227,179,48210.77,0.0423,269.33,0.0794
2024-11-26,微信推文,False,,5660,214,66188.81,0.0378,309.29,0.0818
2024-11-26,私域社群,False,,5481,267,76737.03,0.0487,287.4,0.0624
2024-11-26,App自然流量,False,,10314,296,84293.83,0.0287,284.78,0.063
2024-11-27,线下门店导流,False,,5813,198,56283.93,0.0341,284.26,0.0703
2024-11-27,短信营销,False,,4009,160,44150.03,0.0399,275.94,0.0771
2024-11-27,微信推文,False,,4356,151,42738.28,0.0347,283.03,0.0757
2024-11-27,私域社群,False,,5333,239,65252.95,0.0448,273.02,0.0819
2024-11-27,App自然流量,False,,9111,228,64753.85,0.025,284.01,0.0871
2024-11-28,线下门店导流,False,,6882,214,61947.03,0.0311,289.47,0.0941
2024-11-28,短信营销,False,,3668,154,43710.54,0.042,283.83,0.0996
2024-11-28,微信推文,False,,4402,148,42371.63,0.0336,286.29,0.1081
2024-11-28,私域社群,False,,5554,262,79607.37,0.0472,303.84,0.0801
2024-11-28,App自然流量,False,,9946,275,82356.8,0.0276,299.48,0.0561
2024-11-29,线下门店导流,False,,6164,179,63423.11,0.029,354.32,0.0672
2024-11-29,短信营销,False,,3519,130,44693.48,0.0369,343.8,0.0952
2024-11-29,微信推文,False,,3969,146,47024.46,0.0368,322.09,0.1051
2024-11-29,私域社群,False,,5051,218,64542.6,0.0432,296.07,0.0943
2024-11-29,App自然流量,False,,9375,246,80091.63,0.0262,325.58,0.0894
2024-11-30,线下门店导流,False,,7738,199,64298.97,0.0257,323.11,0.0761
2024-11-30,短信营销,False,,4488,171,53407.4,0.0381,312.32,0.0856
2024-11-30,微信推文,False,,5132,152,45531.9,0.0296,299.55,0.0688
2024-11-30,私域社群,False,,7066,300,86449.99,0.0425,288.17,0.0654
2024-11-30,App自然流量,False,,9887,230,76041.64,0.0233,330.62,0.0975
2024-12-01,线下门店导流,False,,8934,284,90507.78,0.0318,318.69,0.0771
2024-12-01,短信营销,False,,4620,189,64303.21,0.0409,340.23,0.0751
2024-12-01,微信推文,False,,6085,207,74052.24,0.034,357.74,0.0706
2024-12-01,私域社群,False,,7126,292,98634.42,0.041,337.79,0.1062
2024-12-01,App自然流量,False,,11898,321,102913.94,0.027,320.6,0.093
2024-12-02,线下门店导流,False,,8236,304,93834.9,0.0369,308.67,0.0922
2024-12-02,短信营销,False,,4249,207,70436.82,0.0487,340.27,0.0954
2024-12-02,微信推文,False,,5954,237,75883.99,0.0398,320.19,0.0681
2024-12-02,私域社群,False,,5619,315,114697.16,0.0561,364.12,0.037
2024-12-02,App自然流量,False,,12068,366,127605.66,0.0303,348.65,0.1028
2024-12-03,线下门店导流,False,,7422,289,94972.32,0.0389,328.62,0.0799
2024-12-03,短信营销,False,,3817,195,62129.96,0.0511,318.62,0.1076
2024-12-03,微信推文,False,,5172,216,68686.99,0.0418,318.0,0.0754
2024-12-03,私域社群,False,,6117,330,99951.97,0.0539,302.88,0.0926
2024-12-03,App自然流量,False,,13022,396,130526.57,0.0304,329.61,0.0886
2024-12-04,线下门店导流,False,,7515,253,79798.06,0.0337,315.41,0.0978
2024-12-04,短信营销,False,,4779,204,67956.86,0.0427,333.12,0.0783
2024-12-04,微信推文,False,,5044,182,65613.69,0.0361,360.51,0.0546
2024-12-04,私域社群,False,,7846,458,169822.86,0.0584,370.79,0.0561
2024-12-04,App自然流量,False,,10165,302,115542.79,0.0297,382.59,0.1008
2024-12-05,线下门店导流,False,,8434,299,96849.3,0.0355,323.91,0.0987
2024-12-05,短信营销,False,,5123,236,71104.3,0.0461,301.29,0.0927
2024-12-05,微信推文,False,,5331,218,71772.49,0.0409,329.23,0.0719
2024-12-05,私域社群,False,,7597,389,131432.14,0.0512,337.87,0.0837
2024-12-05,App自然流量,False,,11507,375,127613.26,0.0326,340.3,0.0917
2024-12-06,线下门店导流,False,,6739,189,58126.44,0.028,307.55,0.0616
2024-12-06,短信营销,False,,4343,170,51394.79,0.0391,302.32,0.0885
2024-12-06,微信推文,False,,4746,151,50462.07,0.0318,334.19,0.0768
2024-12-06,私域社群,False,,6336,295,97807.13,0.0466,331.55,0.0945
2024-12-06,App自然流量,False,,10511,307,114970.72,0.0292,374.5,0.0805
2024-12-07,线下门店导流,False,,7515,247,75965.44,0.0329,307.55,0.0925
2024-12-07,短信营销,False,,4340,170,49654.33,0.0392,292.08,0.0821
2024-12-07,微信推文,False,,4797,164,55257.17,0.0342,336.93,0.1065
2024-12-07,私域社群,False,,5280,246,79571.06,0.0466,323.46,0.0875
2024-12-07,App自然流量,False,,9521,241,73778.26,0.0253,306.13,0.0871
2024-12-08,线下门店导流,False,,6279,182,56512.96,0.029,310.51,0.0895
2024-12-08,短信营销,False,,3578,136,44269.1,0.038,325.51,0.0866
2024-12-08,微信推文,False,,4278,146,48593.74,0.0341,332.83,0.0825
2024-12-08,私域社群,False,,5605,243,69516.63,0.0434,286.08,0.068
2024-12-08,App自然流量,False,,9441,245,74591.32,0.026,304.45,0.1048
2024-12-09,线下门店导流,False,,6636,230,65767.85,0.0347,285.95,0.0676
2024-12-09,短信营销,False,,3587,136,43008.71,0.0379,316.24,0.09
2024-12-09,微信推文,False,,5320,203,59424.95,0.0382,292.73,0.0973
2024-12-09,私域社群,False,,4723,235,74047.56,0.0498,315.1,0.072
2024-12-09,App自然流量,False,,9394,260,76872.13,0.0277,295.66,0.0679
2024-12-10,线下门店导流,False,,6193,196,72034.01,0.0316,367.52,0.1147
2024-12-10,短信营销,False,,2961,123,47649.39,0.0415,387.39,0.0841
2024-12-10,微信推文,False,,4898,185,64274.08,0.0378,347.43,0.0676
2024-12-10,私域社群,False,,5234,273,102325.26,0.0522,374.82,0.1007
2024-12-10,App自然流量,False,,7679,203,69538.26,0.0264,342.55,0.0781
2024-12-11,线下门店导流,False,,6294,199,68843.37,0.0316,345.95,0.0868
2024-12-11,短信营销,False,,4454,175,66177.04,0.0393,378.15,0.0821
2024-12-11,微信推文,False,,4415,154,53113.13,0.0349,344.89,0.0723
2024-12-11,私域社群,False,,5608,243,96009.79,0.0433,395.1,0.0844
2024-12-11,App自然流量,False,,9696,238,94276.83,0.0245,396.12,0.0813
2024-12-12,线下门店导流,True,双12大促,9348,261,106903.35,0.0279,409.59,0.0871
2024-12-12,短信营销,True,双12大促,4586,155,56672.08,0.0338,365.63,0.0651
2024-12-12,微信推文,True,双12大促,6200,202,71194.46,0.0326,352.45,0.0834
2024-12-12,私域社群,True,双12大促,6919,266,103360.78,0.0384,388.57,0.1056
2024-12-12,App自然流量,True,双12大促,12929,311,113461.49,0.0241,364.83,0.0916
2024-12-13,线下门店导流,False,,9077,303,112813.42,0.0334,372.32,0.1002
2024-12-13,短信营销,False,,4501,208,64892.63,0.0462,311.98,0.0664
2024-12-13,微信推文,False,,5318,181,72318.84,0.034,399.55,0.0891
2024-12-13,私域社群,False,,6054,282,105585.91,0.0466,374.42,0.0809
2024-12-13,App自然流量,False,,10934,283,98005.73,0.0259,346.31,0.0847
2024-12-14,线下门店导流,False,,9756,323,113319.36,0.0331,350.83,0.0575
2024-12-14,短信营销,False,,5653,249,91487.54,0.044,367.42,0.1112
2024-12-14,微信推文,False,,6941,240,75118.76,0.0346,312.99,0.0715
2024-12-14,私域社群,False,,7560,324,106582.12,0.0429,328.96,0.0886
2024-12-14,App自然流量,False,,13377,383,121191.86,0.0286,316.43,0.0758
2024-12-15,线下门店导流,False,,9445,316,112503.16,0.0335,356.02,0.0832
2024-12-15,短信营销,False,,5212,235,85983.62,0.0451,365.89,0.0761
2024-12-15,微信推文,False,,5774,264,90547.84,0.0457,342.98,0.0761
2024-12-15,私域社群,False,,7603,380,140730.43,0.05,370.34,0.0819
2024-12-15,App自然流量,False,,13526,439,146880.38,0.0325,334.58,0.101
2024-12-16,线下门店导流,False,,8933,333,90365.57,0.0373,271.37,0.089
2024-12-16,短信营销,False,,4799,217,75767.85,0.0452,349.16,0.0852
2024-12-16,微信推文,False,,5269,211,66402.84,0.04,314.71,0.0824
2024-12-16,私域社群,False,,6570,354,110151.58,0.0539,311.16,0.0754
2024-12-16,App自然流量,False,,11343,323,86252.8,0.0285,267.04,0.0706
2024-12-17,线下门店导流,False,,7570,264,85505.63,0.0349,323.88,0.0777
2024-12-17,短信营销,False,,3273,135,47183.78,0.0412,349.51,0.0755
2024-12-17,微信推文,False,,5017,179,57658.17,0.0357,322.11,0.0835
2024-12-17,私域社群,False,,5001,223,69284.13,0.0446,310.69,0.0695
2024-12-17,App自然流量,False,,10230,307,92473.59,0.03,301.22,0.0822
2024-12-18,线下门店导流,False,,6457,201,74139.85,0.0311,368.85,0.0917
2024-12-18,短信营销,False,,4440,183,69115.99,0.0412,377.68,0.0829
2024-12-18,微信推文,False,,5228,202,65605.5,0.0386,324.78,0.0769
2024-12-18,私域社群,False,,5884,275,107115.7,0.0467,389.51,0.0886
2024-12-18,App自然流量,False,,8256,228,80221.46,0.0276,351.85,0.1135
2024-12-19,线下门店导流,False,,6808,219,92594.37,0.0322,422.81,0.0624
2024-12-19,短信营销,False,,3397,142,58211.89,0.0418,409.94,0.0821
2024-12-19,微信推文,False,,4355,161,62619.64,0.037,388.94,0.076
2024-12-19,私域社群,False,,4385,207,87511.28,0.0472,422.76,0.0879
2024-12-19,App自然流量,False,,8691,243,93206.43,0.028,383.57,0.0799
2024-12-20,线下门店导流,False,,7324,201,82290.9,0.0274,409.41,0.0911
2024-12-20,短信营销,False,,3706,130,49551.68,0.0351,381.17,0.0565
2024-12-20,微信推文,False,,4770,149,67122.98,0.0312,450.49,0.091
2024-12-20,私域社群,False,,5683,208,97041.91,0.0366,466.55,0.068
2024-12-20,App自然流量,False,,11106,269,112694.0,0.0242,418.94,0.0822
2024-12-21,线下门店导流,False,,6407,174,66801.92,0.0272,383.92,0.083
2024-12-21,短信营销,False,,3600,144,57527.43,0.04,399.5,0.0835
2024-12-21,微信推文,False,,4448,133,56074.53,0.0299,421.61,0.0723
2024-12-21,私域社群,False,,4915,216,80489.86,0.0439,372.64,0.0639
2024-12-21,App自然流量,False,,9586,246,97949.59,0.0257,398.17,0.0805
2024-12-22,线下门店导流,False,,6371,185,69863.46,0.029,377.64,0.0813
2024-12-22,短信营销,False,,3591,116,40126.79,0.0323,345.92,0.0744
2024-12-22,微信推文,False,,4338,129,46034.27,0.0297,356.85,0.0979
2024-12-22,私域社群,False,,4645,201,76796.96,0.0433,382.07,0.1081
2024-12-22,App自然流量,False,,7641,198,73377.42,0.0259,370.59,0.0666
2024-12-23,线下门店导流,False,,5584,195,65187.64,0.0349,334.3,0.0827
2024-12-23,短信营销,False,,2813,121,40483.39,0.043,334.57,0.0558
2024-12-23,微信推文,False,,3584,137,47601.56,0.0382,347.46,0.0628
2024-12-23,私域社群,False,,4580,203,73425.91,0.0443,361.7,0.0863
2024-12-23,App自然流量,False,,6732,168,59281.35,0.025,352.87,0.1008
2024-12-24,线下门店导流,False,,5059,161,53910.49,0.0318,334.85,0.0836
2024-12-24,短信营销,False,,3176,124,39775.34,0.039,320.77,0.0731
2024-12-24,微信推文,False,,3562,106,35616.38,0.0298,336.0,0.0953
2024-12-24,私域社群,False,,3900,161,52658.01,0.0413,327.07,0.0712
2024-12-24,App自然流量,False,,7348,186,59804.04,0.0253,321.53,0.0803
2024-12-25,线下门店导流,False,,4412,120,29765.8,0.0272,248.05,0.1016
2024-12-25,短信营销,False,,2559,98,23902.2,0.0383,243.9,0.0629
2024-12-25,微信推文,False,,2632,81,16499.01,0.0308,203.69,0.0895
2024-12-25,私域社群,False,,3519,161,36803.69,0.0458,228.59,0.0884
2024-12-25,App自然流量,False,,6343,178,41868.47,0.0281,235.22,0.083
2024-12-26,线下门店导流,False,,4932,149,39805.84,0.0302,267.15,0.0758
2024-12-26,短信营销,False,,3258,118,30970.81,0.0362,262.46,0.0715
2024-12-26,微信推文,False,,3538,112,28679.17,0.0317,256.06,0.0536
2024-12-26,私域社群,False,,4012,155,37710.34,0.0386,243.29,0.0963
2024-12-26,App自然流量,False,,7577,199,46830.92,0.0263,235.33,0.0631
2024-12-27,线下门店导流,False,,6768,203,61730.27,0.03,304.09,0.0641
2024-12-27,短信营销,False,,3807,157,47494.58,0.0412,302.51,0.0879
2024-12-27,微信推文,False,,4169,149,42297.23,0.0357,283.87,0.0747
2024-12-27,私域社群,False,,5455,240,73114.64,0.044,304.64,0.0849
2024-12-27,App自然流量,False,,9602,288,93251.66,0.03,323.79,0.077
2024-12-28,线下门店导流,False,,6665,214,68240.3,0.0321,318.88,0.0743
2024-12-28,短信营销,False,,4187,166,50314.72,0.0396,303.1,0.0544
2024-12-28,微信推文,False,,5247,177,54238.31,0.0337,306.43,0.055
2024-12-28,私域社群,False,,5795,224,74726.26,0.0387,333.6,0.0754
2024-12-28,App自然流量,False,,10580,268,89929.64,0.0253,335.56,0.0982
2024-12-29,线下门店导流,False,,6886,204,64364.0,0.0296,315.51,0.0684
2024-12-29,短信营销,False,,4295,169,56673.11,0.0393,335.34,0.0974
2024-12-29,微信推文,False,,4772,155,44812.49,0.0325,289.11,0.0729
2024-12-29,私域社群,False,,6207,264,87147.77,0.0425,330.11,0.0849
2024-12-29,App自然流量,False,,11485,307,93279.89,0.0267,303.84,0.1035
2024-12-30,线下门店导流,False,,6218,204,69708.87,0.0328,341.71,0.0891
2024-12-30,短信营销,False,,3556,155,48550.27,0.0436,313.23,0.0912
2024-12-30,微信推文,False,,4513,164,45811.34,0.0363,279.34,0.0975
2024-12-30,私域社群,False,,5588,257,82968.44,0.046,322.83,0.063
2024-12-30,App自然流量,False,,8316,248,78338.64,0.0298,315.88,0.073
2024-12-31,线下门店导流,False,,5689,190,63537.77,0.0334,334.41,0.0956
2024-12-31,短信营销,False,,3665,141,47880.57,0.0385,339.58,0.0734
2024-12-31,微信推文,False,,4395,141,44585.23,0.0321,316.21,0.0951
2024-12-31,私域社群,False,,5568,247,85810.73,0.0444,347.41,0.0712
2024-12-31,App自然流量,False,,8547,238,73810.09,0.0278,310.13,0.0796
2025-01-01,线下门店导流,False,,5699,194,59538.2,0.034,306.9,0.0564
2025-01-01,短信营销,False,,3678,151,52251.63,0.0411,346.04,0.0712
2025-01-01,微信推文,False,,4088,159,46142.16,0.0389,290.2,0.0964
2025-01-01,私域社群,False,,5032,233,74006.66,0.0463,317.63,0.0684
2025-01-01,App自然流量,False,,7985,225,74298.47,0.0282,330.22,0.0703
2025-01-02,线下门店导流,False,,5906,175,57104.45,0.0296,326.31,0.0684
2025-01-02,短信营销,False,,3306,123,38413.15,0.0372,312.3,0.064
2025-01-02,微信推文,False,,3415,111,35820.31,0.0325,322.71,0.0548
2025-01-02,私域社群,False,,4172,192,67659.23,0.046,352.39,0.0783
2025-01-02,App自然流量,False,,7952,237,76040.39,0.0298,320.85,0.0707
2025-01-03,线下门店导流,False,,7297,233,69096.21,0.0319,296.55,0.0577
2025-01-03,短信营销,False,,3044,137,49979.73,0.045,364.82,0.0944
2025-01-03,微信推文,False,,4271,143,50004.56,0.0335,349.68,0.0782
2025-01-03,私域社群,False,,5946,271,102067.12,0.0456,376.63,0.0765
2025-01-03,App自然流量,False,,9845,263,92050.81,0.0267,350.0,0.0634
2025-01-04,线下门店导流,False,,9669,314,109036.0,0.0325,347.25,0.0779
2025-01-04,短信营销,False,,5318,195,66483.28,0.0367,340.94,0.0847
2025-01-04,微信推文,False,,6250,202,79990.52,0.0323,395.99,0.0879
2025-01-04,私域社群,False,,8198,373,132746.46,0.0455,355.89,0.0971
2025-01-04,App自然流量,False,,13307,357,140401.99,0.0268,393.28,0.0817
2025-01-05,线下门店导流,False,,7070,273,91265.41,0.0386,334.31,0.0717
2025-01-05,短信营销,False,,4651,257,90270.6,0.0553,351.25,0.0765
2025-01-05,微信推文,False,,5941,253,96677.47,0.0426,382.12,0.0761
2025-01-05,私域社群,False,,7794,442,151599.17,0.0567,342.98,0.0906
2025-01-05,App自然流量,False,,12314,375,125610.41,0.0305,334.96,0.0633
2025-01-06,线下门店导流,False,,8994,339,121998.68,0.0377,359.88,0.0724
2025-01-06,短信营销,False,,4729,215,74597.07,0.0455,346.96,0.0891
2025-01-06,微信推文,False,,5591,229,74088.24,0.041,323.53,0.062
2025-01-06,私域社群,False,,5626,308,104811.27,0.0547,340.3,0.094
2025-01-06,App自然流量,False,,13572,426,134370.32,0.0314,315.42,0.0824
2025-01-07,线下门店导流,False,,7650,270,94027.91,0.0353,348.25,0.0986
2025-01-07,短信营销,False,,4378,189,68845.99,0.0432,364.26,0.0936
2025-01-07,微信推文,False,,6428,262,102136.15,0.0408,389.83,0.0835
2025-01-07,私域社群,False,,6853,341,126528.73,0.0498,371.05,0.0559
2025-01-07,App自然流量,False,,11821,359,125032.57,0.0304,348.28,0.0636
2025-01-08,线下门店导流,False,,9550,302,127289.55,0.0316,421.49,0.0531
2025-01-08,短信营销,False,,4696,195,82532.61,0.0415,423.24,0.0768
2025-01-08,微信推文,False,,5453,228,95241.17,0.0418,417.72,0.0891
2025-01-08,私域社群,False,,7312,401,167407.52,0.0548,417.48,0.0597
2025-01-08,App自然流量,False,,13190,356,151187.87,0.027,424.69,0.0707
2025-01-09,线下门店导流,False,,6872,222,101995.27,0.0323,459.44,0.0695
2025-01-09,短信营销,False,,3780,158,65939.92,0.0418,417.34,0.0874
2025-01-09,微信推文,False,,5011,187,79390.53,0.0373,424.55,0.0684
2025-01-09,私域社群,False,,5975,298,124033.72,0.0499,416.22,0.0928
2025-01-09,App自然流量,False,,10069,253,96183.93,0.0251,380.17,0.0863
2025-01-10,线下门店导流,False,,7190,236,103264.27,0.0328,437.56,0.0802
2025-01-10,短信营销,False,,4014,149,59774.27,0.0371,401.17,0.0679
2025-01-10,微信推文,False,,4105,148,62981.0,0.0361,425.55,0.0768
2025-01-10,私域社群,False,,4628,219,85627.75,0.0473,390.99,0.081
2025-01-10,App自然流量,False,,8366,258,110864.69,0.0308,429.71,0.0952
2025-01-11,线下门店导流,False,,7066,219,85897.59,0.031,392.23,0.0809
2025-01-11,短信营销,False,,4181,161,63669.67,0.0385,395.46,0.111
2025-01-11,微信推文,False,,4827,136,56524.04,0.0282,415.62,0.0989
2025-01-11,私域社群,False,,6279,266,116491.05,0.0424,437.94,0.0907
2025-01-11,App自然流量,False,,9278,246,95969.31,0.0265,390.12,0.0883
2025-01-12,线下门店导流,False,,5751,165,61483.02,0.0287,372.62,0.1067
2025-01-12,短信营销,False,,2857,109,39202.61,0.0382,359.66,0.082
2025-01-12,微信推文,False,,4294,130,47472.5,0.0303,365.17,0.1018
2025-01-12,私域社群,False,,4308,192,72673.16,0.0446,378.51,0.0789
2025-01-12,App自然流量,False,,8698,225,93611.99,0.0259,416.05,0.0787
2025-01-13,线下门店导流,False,,4333,125,31920.85,0.0288,255.37,0.0857
2025-01-13,短信营销,False,,2301,83,21180.62,0.0361,255.19,0.069
2025-01-13,微信推文,False,,3029,91,23138.13,0.03,254.27,0.0835
2025-01-13,私域社群,False,,3319,135,33261.0,0.0407,246.38,0.0848
2025-01-13,App自然流量,False,,6465,170,38024.31,0.0263,223.67,0.1079
2025-01-14,线下门店导流,False,,3648,98,23456.0,0.0269,239.35,0.101
2025-01-14,短信营销,False,,1987,73,18349.31,0.0367,251.36,0.0769
2025-01-14,微信推文,False,,2553,75,18730.62,0.0294,249.74,0.1042
2025-01-14,私域社群,False,,2593,103,26971.24,0.0397,261.86,0.0652
2025-01-14,App自然流量,False,,5382,136,28652.36,0.0253,210.68,0.0789
2025-01-15,线下门店导流,False,,3355,106,23103.04,0.0316,217.95,0.0823
2025-01-15,短信营销,False,,1824,70,13909.3,0.0384,198.7,0.0546
2025-01-15,微信推文,False,,2233,67,13318.05,0.03,198.78,0.1001
2025-01-15,私域社群,False,,2742,124,23761.95,0.0452,191.63,0.1011
2025-01-15,App自然流量,False,,5084,122,24567.2,0.024,201.37,0.0866
2025-01-16,线下门店导流,False,,5988,204,95453.28,0.0341,467.91,0.0961
2025-01-16,短信营销,False,,3952,151,68065.18,0.0382,450.76,0.0573
2025-01-16,微信推文,False,,3775,150,72021.97,0.0397,480.15,0.0882
2025-01-16,私域社群,False,,4455,171,80023.79,0.0384,467.98,0.1039
2025-01-16,App自然流量,False,,8019,251,112328.9,0.0313,447.53,0.1025
2025-01-17,线下门店导流,False,,6990,249,115165.99,0.0356,462.51,0.0768
2025-01-17,短信营销,False,,4752,210,86238.43,0.0442,410.66,0.0916
2025-01-17,微信推文,False,,5048,178,75281.13,0.0353,422.93,0.0891
2025-01-17,私域社群,False,,6642,320,156129.08,0.0482,487.9,0.0799
2025-01-17,App自然流量,False,,10912,272,122935.67,0.0249,451.97,0.0693
2025-01-18,线下门店导流,False,,10120,312,126319.87,0.0308,404.87,0.0896
2025-01-18,短信营销,False,,4894,221,97921.33,0.0452,443.08,0.0712
2025-01-18,微信推文,False,,5066,182,77104.3,0.0359,423.65,0.0686
2025-01-18,私域社群,False,,8376,385,169438.95,0.046,440.1,0.0751
2025-01-18,App自然流量,False,,13821,363,147743.56,0.0263,407.01,0.102
2025-01-19,线下门店导流,False,,13160,529,231560.41,0.0402,437.73,0.0803
2025-01-19,短信营销,False,,7944,390,184986.21,0.0491,474.32,0.0835
2025-01-19,微信推文,False,,7901,317,144441.13,0.0401,455.65,0.1029
2025-01-19,私域社群,False,,12007,714,306214.22,0.0595,428.87,0.0908
2025-01-19,App自然流量,False,,18368,668,296008.93,0.0364,443.13,0.0594
2025-01-20,线下门店导流,True,年货节,16808,648,298153.36,0.0386,460.11,0.0876
2025-01-20,短信营销,True,年货节,8846,419,176498.22,0.0474,421.24,0.0758
2025-01-20,微信推文,True,年货节,9279,373,175169.17,0.0402,469.62,0.0951
2025-01-20,私域社群,True,年货节,12884,696,308839.93,0.054,443.74,0.093
2025-01-20,App自然流量,True,年货节,21732,753,325909.85,0.0346,432.82,0.063
2025-01-21,线下门店导流,False,,14088,554,246963.29,0.0393,445.78,0.0794
2025-01-21,短信营销,False,,8752,396,190361.82,0.0452,480.71,0.0617
2025-01-21,微信推文,False,,9586,435,203258.53,0.0454,467.26,0.082
2025-01-21,私域社群,False,,12410,723,309321.71,0.0583,427.83,0.0723
2025-01-21,App自然流量,False,,20329,636,293994.76,0.0313,462.26,0.0993
2025-01-22,线下门店导流,False,,15030,555,229819.78,0.0369,414.09,0.0707
2025-01-22,短信营销,False,,7835,396,184553.81,0.0505,466.04,0.0738
2025-01-22,微信推文,False,,9325,392,175993.19,0.042,448.96,0.098
2025-01-22,私域社群,False,,11883,670,283894.61,0.0564,423.72,0.0888
2025-01-22,App自然流量,False,,21632,651,266797.61,0.0301,409.83,0.0627
2025-01-23,线下门店导流,False,,13487,502,207086.59,0.0372,412.52,0.0908
2025-01-23,短信营销,False,,8333,380,163123.5,0.0456,429.27,0.0665
2025-01-23,微信推文,False,,8396,346,141877.97,0.0412,410.05,0.0819
2025-01-23,私域社群,False,,11181,579,204215.74,0.0518,352.7,0.0826
2025-01-23,App自然流量,False,,18040,648,230744.44,0.0359,356.09,0.0868
2025-01-24,线下门店导流,False,,12454,477,189956.59,0.0383,398.23,0.1084
2025-01-24,短信营销,False,,7685,376,154177.96,0.0489,410.05,0.0739
2025-01-24,微信推文,False,,8264,342,123455.64,0.0414,360.98,0.0754
2025-01-24,私域社群,False,,10949,635,241139.67,0.058,379.75,0.0682
2025-01-24,App自然流量,False,,15790,525,186458.94,0.0332,355.16,0.0887
2025-01-25,线下门店导流,False,,10557,401,159659.08,0.038,398.15,0.0697
2025-01-25,短信营销,False,,7365,326,122087.66,0.0443,374.5,0.0821
2025-01-25,微信推文,False,,7667,324,125417.36,0.0423,387.09,0.0633
2025-01-25,私域社群,False,,9992,523,203686.97,0.0523,389.46,0.1018
2025-01-25,App自然流量,False,,17416,503,202641.08,0.0289,402.86,0.097
2025-01-26,线下门店导流,False,,10596,427,170898.29,0.0403,400.23,0.081
2025-01-26,短信营销,False,,7182,341,134378.68,0.0475,394.07,0.0887
2025-01-26,微信推文,False,,7592,351,130967.92,0.0462,373.13,0.0775
2025-01-26,私域社群,False,,9420,501,185912.91,0.0532,371.08,0.0698
2025-01-26,App自然流量,False,,16707,564,214208.72,0.0338,379.8,0.0746
2025-01-27,线下门店导流,False,,10134,392,156764.89,0.0387,399.91,0.0762
2025-01-27,短信营销,False,,6753,354,140569.28,0.0524,397.09,0.0811
2025-01-27,微信推文,False,,6427,310,119574.76,0.0482,385.73,0.089
2025-01-27,私域社群,False,,7879,453,184368.5,0.0575,406.99,0.0897
2025-01-27,App自然流量,False,,15995,550,220710.19,0.0344,401.29,0.0829
2025-01-28,线下门店导流,False,,10063,373,148909.09,0.0371,399.22,0.0795
2025-01-28,短信营销,False,,6648,295,116556.85,0.0444,395.11,0.0988
