campaign_id,brand,category,sub_category,sku_id,product_name,campaign_type,start_date,end_date,duration_days,base_price,final_price,discount_rate,stock_qty,uv,ctr,conversion_rate,orders,gmv,sell_through_rate,refund_rate,overpriced_flag,weak_listing_flag
CAMP00182,Jeep,运动户外,训练鞋,Jeep_0031,Jeep限定训练鞋,大促联动,2025-03-05,2025-03-09,4,555.0,411.7,0.258,497,33,0.1809,0.0636,2,823.44,0.004,0.0925,False,True
CAMP00182,Jeep,运动户外,登山鞋,Jeep_0049,Jeep户外款登山鞋,大促联动,2025-03-05,2025-03-09,4,561.0,370.7,0.339,307,6515,0.356,0.0776,505,187218.56,1.0,0.0679,False,False
CAMP00182,Jeep,运动户外,羽绒服,Jeep_0030,Jeep极简羽绒服,大促联动,2025-03-05,2025-03-09,4,308.0,196.3,0.363,147,726,0.2554,0.0829,60,11776.56,0.4082,0.0698,False,False
CAMP00182,Jeep,运动户外,瑜伽服,Jeep_0006,Jeep复古瑜伽服,大促联动,2025-03-05,2025-03-09,4,853.0,614.3,0.28,373,82,0.2283,0.0552,4,2457.35,0.0107,0.0882,False,False
CAMP00183,Jeep,运动户外,运动背包,Jeep_0044,Jeep复古运动背包,大促联动,2025-03-19,2025-03-25,6,570.0,446.7,0.216,442,456,0.1891,0.0621,28,12508.88,0.0633,0.1135,False,True
CAMP00183,Jeep,运动户外,瑜伽服,Jeep_0006,Jeep复古瑜伽服,大促联动,2025-03-19,2025-03-25,6,853.0,598.1,0.299,89,581,0.2253,0.0596,34,20335.68,0.382,0.0276,False,False
CAMP00183,Jeep,运动户外,羽绒服,Jeep_0010,Jeep耐磨羽绒服,大促联动,2025-03-19,2025-03-25,6,252.0,175.3,0.379,698,10,0.3077,0.0355,0,0.0,0.0,0.0987,True,False
CAMP00183,Jeep,运动户外,训练鞋,Jeep_0025,Jeep户外款训练鞋,大促联动,2025-03-19,2025-03-25,6,394.0,246.9,0.373,304,92,0.2882,0.0504,4,987.41,0.0132,0.1054,False,False
CAMP00183,Jeep,运动户外,羽绒服,Jeep_0029,Jeep百搭羽绒服,大促联动,2025-03-19,2025-03-25,6,301.0,182.0,0.395,419,2818,0.3724,0.0747,210,38229.98,0.5012,0.0834,False,False
CAMP00183,Jeep,运动户外,泳装,Jeep_0037,Jeep微风泳装,大促联动,2025-03-19,2025-03-25,6,322.0,182.2,0.434,582,668,0.3009,0.0669,44,8018.37,0.0756,0.0762,False,False
CAMP00183,Jeep,运动户外,运动背包,Jeep_0011,Jeep轻氧运动背包,大促联动,2025-03-19,2025-03-25,6,485.0,382.9,0.211,189,346,0.2969,0.0775,26,9954.27,0.1376,0.0853,False,False
CAMP00183,Jeep,运动户外,冲锋衣,Jeep_0045,Jeep复古冲锋衣,大促联动,2025-03-19,2025-03-25,6,279.0,220.8,0.208,88,10,0.3898,0.0766,0,0.0,0.0,0.0988,False,False
CAMP00183,Jeep,运动户外,泳装,Jeep_0003,Jeep极简泳装,大促联动,2025-03-19,2025-03-25,6,696.0,589.7,0.243,329,747,0.3478,0.0431,32,18870.77,0.0973,0.0717,True,False
CAMP00183,Jeep,运动户外,登山鞋,Jeep_0049,Jeep户外款登山鞋,大促联动,2025-03-19,2025-03-25,6,561.0,384.9,0.314,260,208,0.3427,0.0684,14,5387.99,0.0538,0.0681,False,False
CAMP00183,Jeep,运动户外,户外凉鞋,Jeep_0036,Jeep户外款户外凉鞋,大促联动,2025-03-19,2025-03-25,6,313.0,222.0,0.291,287,10,0.3541,0.0874,0,0.0,0.0,0.1018,False,False
CAMP00183,Jeep,运动户外,登山鞋,Jeep_0016,Jeep户外款登山鞋,大促联动,2025-03-19,2025-03-25,6,780.0,454.9,0.417,303,1086,0.2786,0.0804,87,39574.91,0.2871,0.0516,False,False
CAMP00183,Jeep,运动户外,运动裤,Jeep_0043,Jeep轻量运动裤,大促联动,2025-03-19,2025-03-25,6,307.0,201.2,0.345,659,259,0.319,0.0743,19,3823.2,0.0288,0.0692,False,False
CAMP00183,Jeep,运动户外,户外凉鞋,Jeep_0013,Jeep科技感户外凉鞋,大促联动,2025-03-19,2025-03-25,6,651.0,516.4,0.207,347,165,0.3824,0.0931,15,7746.44,0.0432,0.0593,False,False
CAMP00183,Jeep,运动户外,运动背包,Jeep_0018,Jeep轻量运动背包,大促联动,2025-03-19,2025-03-25,6,308.0,236.6,0.232,632,559,0.3013,0.0751,41,9700.61,0.0649,0.0923,False,False
CAMP00183,Jeep,运动户外,泳装,Jeep_0020,Jeep暖阳泳装,大促联动,2025-03-19,2025-03-25,6,489.0,388.3,0.206,262,61,0.3832,0.1029,6,2329.8,0.0229,0.0789,False,False
CAMP00183,Jeep,运动户外,冲锋衣,Jeep_0032,Jeep复古冲锋衣,大促联动,2025-03-19,2025-03-25,6,263.0,204.9,0.221,157,45,0.2861,0.0695,3,614.76,0.0191,0.0673,False,False
CAMP00183,Jeep,运动户外,冲锋衣,Jeep_0034,Jeep经典冲锋衣,大促联动,2025-03-19,2025-03-25,6,351.0,305.6,0.223,322,24,0.2641,0.0207,0,0.0,0.0,0.0973,True,False
CAMP00183,Jeep,运动户外,户外凉鞋,Jeep_0015,Jeep微风户外凉鞋,大促联动,2025-03-19,2025-03-25,6,576.0,445.6,0.226,152,23,0.3008,0.0781,1,445.6,0.0066,0.0735,False,False
CAMP00183,Jeep,运动户外,训练鞋,Jeep_0031,Jeep限定训练鞋,大促联动,2025-03-19,2025-03-25,6,555.0,345.0,0.378,129,56,0.1986,0.0475,2,690.0,0.0155,0.0884,False,True
CAMP00183,Jeep,运动户外,冲锋衣,Jeep_0009,Jeep防滑冲锋衣,大促联动,2025-03-19,2025-03-25,6,265.0,154.8,0.416,779,1404,0.2578,0.0556,78,12077.68,0.1001,0.0527,False,False
CAMP00183,Jeep,运动户外,泳装,Jeep_0004,Jeep舒适款泳装,大促联动,2025-03-19,2025-03-25,6,197.0,121.0,0.386,601,10,0.3188,0.0863,0,0.0,0.0,0.0647,False,False
CAMP00183,Jeep,运动户外,羽绒服,Jeep_0023,Jeep极简羽绒服,大促联动,2025-03-19,2025-03-25,6,286.0,214.5,0.25,340,10,0.1719,0.0436,0,0.0,0.0,0.0871,False,True
CAMP00183,Jeep,运动户外,运动背包,Jeep_0050,Jeep限定运动背包,大促联动,2025-03-19,2025-03-25,6,165.0,101.1,0.387,583,22,0.2145,0.0446,0,0.0,0.0,0.0733,False,False
CAMP00183,Jeep,运动户外,泳装,Jeep_0021,Jeep光感泳装,大促联动,2025-03-19,2025-03-25,6,407.0,349.3,0.234,344,562,0.316,0.0246,13,4540.26,0.0378,0.1238,True,False
CAMP00183,Jeep,运动户外,训练鞋,Jeep_0022,Jeep都市训练鞋,大促联动,2025-03-19,2025-03-25,6,892.0,661.1,0.338,73,707,0.3832,0.0271,19,12561.08,0.2603,0.1172,True,False
CAMP00183,Jeep,运动户外,运动背包,Jeep_0001,Jeep耐磨运动背包,大促联动,2025-03-19,2025-03-25,6,552.0,310.7,0.437,252,2515,0.3271,0.0797,200,62132.35,0.7937,0.0767,False,False
CAMP00183,Jeep,运动户外,泳装,Jeep_0007,Jeep减震泳装,大促联动,2025-03-19,2025-03-25,6,263.0,198.5,0.245,442,266,0.2686,0.0572,15,2978.01,0.0339,0.0494,False,False
CAMP00184,Jeep,运动户外,速干T恤,Jeep_0012,Jeep新季速干T恤,常规场次,2025-03-27,2025-03-30,3,488.0,381.3,0.219,387,10,0.3794,0.0663,0,0.0,0.0,0.0842,False,False
CAMP00184,Jeep,运动户外,冲锋衣,Jeep_0009,Jeep防滑冲锋衣,常规场次,2025-03-27,2025-03-30,3,265.0,227.4,0.142,775,298,0.2253,0.0487,14,3182.91,0.0181,0.0806,False,False
CAMP00184,Jeep,运动户外,户外凉鞋,Jeep_0036,Jeep户外款户外凉鞋,常规场次,2025-03-27,2025-03-30,3,313.0,256.0,0.182,183,600,0.4354,0.0607,36,9215.57,0.1967,0.0619,False,False
CAMP00184,Jeep,运动户外,泳装,Jeep_0041,Jeep极简泳装,常规场次,2025-03-27,2025-03-30,3,562.0,447.8,0.203,36,20,0.3257,0.0694,1,447.83,0.0278,0.0898,False,False
CAMP00184,Jeep,运动户外,训练鞋,Jeep_0031,Jeep限定训练鞋,常规场次,2025-03-27,2025-03-30,3,555.0,465.1,0.162,443,58,0.1973,0.0474,2,930.29,0.0045,0.0787,False,True
CAMP00184,Jeep,运动户外,运动裤,Jeep_0038,Jeep百搭运动裤,常规场次,2025-03-27,2025-03-30,3,216.0,173.3,0.284,669,125,0.3057,0.021,2,346.62,0.003,0.1368,True,False
CAMP00184,Jeep,运动户外,登山鞋,Jeep_0024,Jeep都市登山鞋,常规场次,2025-03-27,2025-03-30,3,633.0,468.3,0.26,194,10,0.2929,0.0635,0,0.0,0.0,0.0995,False,False
CAMP00184,Jeep,运动户外,瑜伽服,Jeep_0006,Jeep复古瑜伽服,常规场次,2025-03-27,2025-03-30,3,853.0,735.7,0.137,287,83,0.2236,0.055,4,2942.88,0.0139,0.0509,False,False
CAMP00184,Jeep,运动户外,登山鞋,Jeep_0049,Jeep户外款登山鞋,常规场次,2025-03-27,2025-03-30,3,561.0,443.6,0.209,391,10,0.3486,0.0547,0,0.0,0.0,0.0831,False,False
CAMP00184,Jeep,运动户外,羽绒服,Jeep_0023,Jeep极简羽绒服,常规场次,2025-03-27,2025-03-30,3,286.0,220.4,0.23,723,411,0.1642,0.0369,15,3305.32,0.0207,0.1019,False,True
CAMP00184,Jeep,运动户外,瑜伽服,Jeep_0039,Jeep云感瑜伽服,常规场次,2025-03-27,2025-03-30,3,631.0,538.4,0.238,453,152,0.3229,0.0149,2,1076.74,0.0044,0.1028,True,False
CAMP00184,Jeep,运动户外,运动背包,Jeep_0026,Jeep透气运动背包,常规场次,2025-03-27,2025-03-30,3,665.0,522.1,0.215,375,10,0.338,0.0521,0,0.0,0.0,0.0723,False,False
CAMP00184,Jeep,运动户外,羽绒服,Jeep_0029,Jeep百搭羽绒服,常规场次,2025-03-27,2025-03-30,3,301.0,268.9,0.107,597,121,0.3382,0.0613,7,1882.37,0.0117,0.0714,False,False
CAMP00184,Jeep,运动户外,户外凉鞋,Jeep_0013,Jeep科技感户外凉鞋,常规场次,2025-03-27,2025-03-30,3,651.0,547.7,0.159,87,85,0.3145,0.0766,6,3286.18,0.069,0.0768,False,False
CAMP00184,Jeep,运动户外,训练鞋,Jeep_0046,Jeep暖阳训练鞋,常规场次,2025-03-27,2025-03-30,3,538.0,392.8,0.27,483,1160,0.3352,0.0732,84,32991.52,0.1739,0.0853,False,False
CAMP00184,Jeep,运动户外,速干T恤,Jeep_0008,Jeep耐磨速干T恤,常规场次,2025-03-27,2025-03-30,3,500.0,447.1,0.106,353,10,0.3197,0.054,0,0.0,0.0,0.0735,False,False
CAMP00184,Jeep,运动户外,冲锋衣,Jeep_0042,Jeep耐磨冲锋衣,常规场次,2025-03-27,2025-03-30,3,219.0,168.6,0.23,251,163,0.2067,0.039,6,1011.83,0.0239,0.0963,False,False
CAMP00184,Jeep,运动户外,运动背包,Jeep_0011,Jeep轻氧运动背包,常规场次,2025-03-27,2025-03-30,3,485.0,393.1,0.19,155,347,0.3913,0.0621,21,8254.32,0.1355,0.071,False,False
CAMP00184,Jeep,运动户外,泳装,Jeep_0003,Jeep极简泳装,常规场次,2025-03-27,2025-03-30,3,696.0,624.5,0.199,82,10,0.3643,0.0286,0,0.0,0.0,0.1177,True,False
CAMP00184,Jeep,运动户外,户外凉鞋,Jeep_0019,Jeep防滑户外凉鞋,常规场次,2025-03-27,2025-03-30,3,293.0,253.8,0.134,380,65,0.3217,0.0655,4,1015.27,0.0105,0.0986,False,False
CAMP00184,Jeep,运动户外,冲锋衣,Jeep_0014,Jeep百搭冲锋衣,常规场次,2025-03-27,2025-03-30,3,629.0,565.6,0.101,438,10,0.3148,0.0777,0,0.0,0.0,0.0494,False,False
CAMP00184,Jeep,运动户外,羽绒服,Jeep_0030,Jeep极简羽绒服,常规场次,2025-03-27,2025-03-30,3,308.0,239.0,0.224,694,425,0.2922,0.0651,27,6453.69,0.0389,0.0682,False,False
CAMP00184,Jeep,运动户外,运动背包,Jeep_0044,Jeep复古运动背包,常规场次,2025-03-27,2025-03-30,3,570.0,400.0,0.298,55,10,0.1786,0.0333,0,0.0,0.0,0.0872,False,True
CAMP00184,Jeep,运动户外,羽绒服,Jeep_0010,Jeep耐磨羽绒服,常规场次,2025-03-27,2025-03-30,3,252.0,224.0,0.206,354,1331,0.2923,0.0237,31,6943.85,0.0876,0.1106,True,False
CAMP00184,Jeep,运动户外,泳装,Jeep_0033,Jeep防滑泳装,常规场次,2025-03-27,2025-03-30,3,366.0,300.6,0.179,684,586,0.359,0.0406,23,6914.26,0.0336,0.0962,False,False
CAMP00184,Jeep,运动户外,运动裤,Jeep_0047,Jeep极简运动裤,常规场次,2025-03-27,2025-03-30,3,755.0,656.0,0.131,445,321,0.3602,0.0603,19,12464.11,0.0427,0.1083,False,False
CAMP00184,Jeep,运动户外,运动背包,Jeep_0001,Jeep耐磨运动背包,常规场次,2025-03-27,2025-03-30,3,552.0,448.6,0.187,105,10,0.3015,0.0583,0,0.0,0.0,0.0688,False,False
CAMP00184,Jeep,运动户外,户外凉鞋,Jeep_0002,Jeep舒适款户外凉鞋,常规场次,2025-03-27,2025-03-30,3,161.0,118.3,0.265,487,10,0.2684,0.0547,0,0.0,0.0,0.0814,False,False
CAMP00184,Jeep,运动户外,冲锋衣,Jeep_0045,Jeep复古冲锋衣,常规场次,2025-03-27,2025-03-30,3,279.0,245.5,0.12,397,10,0.3157,0.0594,0,0.0,0.0,0.0973,False,False
CAMP00184,Jeep,运动户外,运动背包,Jeep_0018,Jeep轻量运动背包,常规场次,2025-03-27,2025-03-30,3,308.0,264.9,0.14,444,550,0.3084,0.0568,31,8212.9,0.0698,0.0715,False,False
CAMP00184,Jeep,运动户外,泳装,Jeep_0048,Jeep极简泳装,常规场次,2025-03-27,2025-03-30,3,248.0,212.8,0.142,718,156,0.2541,0.0492,7,1489.58,0.0097,0.0747,False,False
CAMP00184,Jeep,运动户外,户外凉鞋,Jeep_0015,Jeep微风户外凉鞋,常规场次,2025-03-27,2025-03-30,3,576.0,407.1,0.293,183,11,0.3107,0.0602,0,0.0,0.0,0.0796,False,False
CAMP00184,Jeep,运动户外,训练鞋,Jeep_0022,Jeep都市训练鞋,常规场次,2025-03-27,2025-03-30,3,892.0,869.0,0.13,134,854,0.2858,0.0237,20,17380.87,0.1493,0.1057,True,False
CAMP00185,Jeep,运动户外,速干T恤,Jeep_0008,Jeep耐磨速干T恤,大促联动,2025-04-11,2025-04-15,4,500.0,304.2,0.392,169,671,0.2385,0.07,46,13995.1,0.2722,0.0831,False,False
CAMP00185,Jeep,运动户外,登山鞋,Jeep_0016,Jeep户外款登山鞋,大促联动,2025-04-11,2025-04-15,4,780.0,521.5,0.331,178,28,0.3089,0.0654,1,521.47,0.0056,0.0553,False,False
CAMP00185,Jeep,运动户外,速干T恤,Jeep_0012,Jeep新季速干T恤,大促联动,2025-04-11,2025-04-15,4,488.0,328.5,0.327,236,474,0.3136,0.083,39,12813.21,0.1653,0.062,False,False
CAMP00185,Jeep,运动户外,泳装,Jeep_0048,Jeep极简泳装,大促联动,2025-04-11,2025-04-15,4,248.0,187.1,0.246,688,115,0.2669,0.0685,7,1309.4,0.0102,0.0562,False,False
CAMP00185,Jeep,运动户外,羽绒服,Jeep_0010,Jeep耐磨羽绒服,大促联动,2025-04-11,2025-04-15,4,252.0,163.8,0.42,259,300,0.2947,0.0315,9,1474.16,0.0347,0.0892,True,False
CAMP00185,Jeep,运动户外,运动背包,Jeep_0001,Jeep耐磨运动背包,大促联动,2025-04-11,2025-04-15,4,552.0,433.3,0.215,89,246,0.2613,0.0631,15,6499.41,0.1685,0.0648,False,False
CAMP00185,Jeep,运动户外,户外凉鞋,Jeep_0019,Jeep防滑户外凉鞋,大促联动,2025-04-11,2025-04-15,4,293.0,214.6,0.268,145,28,0.2839,0.0741,2,429.18,0.0138,0.0548,False,False
CAMP00185,Jeep,运动户外,泳装,Jeep_0021,Jeep光感泳装,大促联动,2025-04-11,2025-04-15,4,407.0,362.2,0.206,220,534,0.3191,0.0329,17,6156.72,0.0773,0.1132,True,False
CAMP00185,Jeep,运动户外,瑜伽服,Jeep_0006,Jeep复古瑜伽服,大促联动,2025-04-11,2025-04-15,4,853.0,659.2,0.227,328,464,0.259,0.0598,27,17797.86,0.0823,0.0636,False,False
CAMP00185,Jeep,运动户外,运动背包,Jeep_0040,Jeep减震运动背包,大促联动,2025-04-11,2025-04-15,4,292.0,161.6,0.447,353,10,0.3226,0.0813,0,0.0,0.0,0.0846,False,False
CAMP00185,Jeep,运动户外,泳装,Jeep_0004,Jeep舒适款泳装,大促联动,2025-04-11,2025-04-15,4,197.0,119.1,0.395,576,206,0.3964,0.1066,21,2501.5,0.0365,0.0703,False,False
CAMP00185,Jeep,运动户外,瑜伽服,Jeep_0035,Jeep光感瑜伽服,大促联动,2025-04-11,2025-04-15,4,535.0,350.5,0.345,236,10,0.2772,0.0529,0,0.0,0.0,0.0974,False,False
CAMP00185,Jeep,运动户外,瑜伽服,Jeep_0017,Jeep减震瑜伽服,大促联动,2025-04-11,2025-04-15,4,514.0,323.3,0.371,176,430,0.3668,0.0822,35,11317.16,0.1989,0.0534,False,False
CAMP00185,Jeep,运动户外,户外凉鞋,Jeep_0036,Jeep户外款户外凉鞋,大促联动,2025-04-11,2025-04-15,4,313.0,179.5,0.427,198,2900,0.2944,0.0926,268,48096.48,1.0,0.097,False,False
CAMP00185,Jeep,运动户外,运动背包,Jeep_0050,Jeep限定运动背包,大促联动,2025-04-11,2025-04-15,4,165.0,92.0,0.442,237,916,0.2526,0.0578,52,4785.86,0.2194,0.0769,False,False
CAMP00185,Jeep,运动户外,冲锋衣,Jeep_0032,Jeep复古冲锋衣,大促联动,2025-04-11,2025-04-15,4,263.0,151.0,0.426,98,779,0.2324,0.0465,36,5436.17,0.3673,0.0779,False,False
CAMP00185,Jeep,运动户外,户外凉鞋,Jeep_0015,Jeep微风户外凉鞋,大促联动,2025-04-11,2025-04-15,4,576.0,409.7,0.289,244,1163,0.3449,0.0738,85,34826.88,0.3484,0.094,False,False
CAMP00185,Jeep,运动户外,冲锋衣,Jeep_0009,Jeep防滑冲锋衣,大促联动,2025-04-11,2025-04-15,4,265.0,163.0,0.385,767,279,0.3106,0.0552,15,2445.57,0.0196,0.0931,False,False
CAMP00185,Jeep,运动户外,训练鞋,Jeep_0022,Jeep都市训练鞋,大促联动,2025-04-11,2025-04-15,4,892.0,664.9,0.334,412,47,0.3292,0.0317,1,664.93,0.0024,0.0996,True,False
CAMP00185,Jeep,运动户外,运动背包,Jeep_0044,Jeep复古运动背包,大促联动,2025-04-11,2025-04-15,4,570.0,398.2,0.301,344,10,0.1566,0.0562,0,0.0,0.0,0.1141,False,True
CAMP00185,Jeep,运动户外,户外凉鞋,Jeep_0013,Jeep科技感户外凉鞋,大促联动,2025-04-11,2025-04-15,4,651.0,452.6,0.305,53,10,0.3335,0.0648,0,0.0,0.0,0.0717,False,False
CAMP00185,Jeep,运动户外,运动裤,Jeep_0047,Jeep极简运动裤,大促联动,2025-04-11,2025-04-15,4,755.0,483.2,0.36,457,10,0.3169,0.0852,0,0.0,0.0,0.082,False,False
CAMP00185,Jeep,运动户外,羽绒服,Jeep_0029,Jeep百搭羽绒服,大促联动,2025-04-11,2025-04-15,4,301.0,195.7,0.35,778,44,0.3818,0.0566,2,391.49,0.0026,0.0715,False,False
CAMP00185,Jeep,运动户外,冲锋衣,Jeep_0034,Jeep经典冲锋衣,大促联动,2025-04-11,2025-04-15,4,351.0,287.9,0.268,562,17,0.316,0.0282,0,0.0,0.0,0.0807,True,False
CAMP00185,Jeep,运动户外,泳装,Jeep_0003,Jeep极简泳装,大促联动,2025-04-11,2025-04-15,4,696.0,498.0,0.361,203,48,0.3579,0.044,2,996.07,0.0099,0.1087,True,False
CAMP00185,Jeep,运动户外,户外凉鞋,Jeep_0002,Jeep舒适款户外凉鞋,大促联动,2025-04-11,2025-04-15,4,161.0,88.6,0.45,95,319,0.3014,0.072,22,1949.33,0.2316,0.0745,False,False
CAMP00185,Jeep,运动户外,训练鞋,Jeep_0025,Jeep户外款训练鞋,大促联动,2025-04-11,2025-04-15,4,394.0,315.0,0.2,396,935,0.2755,0.066,61,19215.84,0.154,0.0605,False,False
CAMP00185,Jeep,运动户外,羽绒服,Jeep_0030,Jeep极简羽绒服,大促联动,2025-04-11,2025-04-15,4,308.0,195.0,0.367,390,443,0.3117,0.0757,33,6434.2,0.0846,0.07,False,False
CAMP00185,Jeep,运动户外,泳装,Jeep_0007,Jeep减震泳装,大促联动,2025-04-11,2025-04-15,4,263.0,189.0,0.281,106,84,0.2798,0.0719,6,1133.85,0.0566,0.0766,False,False
CAMP00185,Jeep,运动户外,泳装,Jeep_0041,Jeep极简泳装,大促联动,2025-04-11,2025-04-15,4,562.0,323.7,0.424,91,10,0.3642,0.0974,0,0.0,0.0,0.0835,False,False
CAMP00185,Jeep,运动户外,登山鞋,Jeep_0024,Jeep都市登山鞋,大促联动,2025-04-11,2025-04-15,4,633.0,355.2,0.439,134,100,0.3331,0.1019,10,3552.48,0.0746,0.1044,False,False
CAMP00185,Jeep,运动户外,运动裤,Jeep_0038,Jeep百搭运动裤,大促联动,2025-04-11,2025-04-15,4,216.0,149.3,0.383,69,37,0.2903,0.0297,1,149.32,0.0145,0.1013,True,False
CAMP00186,Jeep,运动户外,羽绒服,Jeep_0029,Jeep百搭羽绒服,大促联动,2025-04-12,2025-04-17,5,301.0,180.8,0.399,487,15,0.4017,0.0667,1,180.76,0.0021,0.0933,False,False
CAMP00186,Jeep,运动户外,速干T恤,Jeep_0012,Jeep新季速干T恤,大促联动,2025-04-12,2025-04-17,5,488.0,363.4,0.255,56,1291,0.3306,0.0966,124,45058.51,1.0,0.0729,False,False
CAMP00186,Jeep,运动户外,运动裤,Jeep_0047,Jeep极简运动裤,大促联动,2025-04-12,2025-04-17,5,755.0,581.8,0.229,340,10,0.3301,0.0788,0,0.0,0.0,0.0736,False,False
CAMP00186,Jeep,运动户外,户外凉鞋,Jeep_0015,Jeep微风户外凉鞋,大促联动,2025-04-12,2025-04-17,5,576.0,340.3,0.409,296,118,0.3298,0.0635,7,2382.37,0.0236,0.0701,False,False
CAMP00186,Jeep,运动户外,泳装,Jeep_0041,Jeep极简泳装,大促联动,2025-04-12,2025-04-17,5,562.0,375.5,0.332,224,360,0.3693,0.0823,29,10890.72,0.1295,0.0766,False,False
CAMP00186,Jeep,运动户外,泳装,Jeep_0037,Jeep微风泳装,大促联动,2025-04-12,2025-04-17,5,322.0,227.4,0.294,190,470,0.3096,0.0704,33,7503.49,0.1737,0.0854,False,False
CAMP00186,Jeep,运动户外,泳装,Jeep_0020,Jeep暖阳泳装,大促联动,2025-04-12,2025-04-17,5,489.0,329.7,0.326,451,53,0.3177,0.0825,4,1318.63,0.0089,0.081,False,False
CAMP00186,Jeep,运动户外,泳装,Jeep_0004,Jeep舒适款泳装,大促联动,2025-04-12,2025-04-17,5,197.0,131.8,0.331,333,10,0.3389,0.0797,0,0.0,0.0,0.0968,False,False
CAMP00186,Jeep,运动户外,瑜伽服,Jeep_0035,Jeep光感瑜伽服,大促联动,2025-04-12,2025-04-17,5,535.0,415.8,0.223,475,307,0.2696,0.0559,17,7067.86,0.0358,0.0851,False,False
CAMP00186,Jeep,运动户外,训练鞋,Jeep_0046,Jeep暖阳训练鞋,大促联动,2025-04-12,2025-04-17,5,538.0,318.1,0.409,314,10,0.3971,0.0899,0,0.0,0.0,0.0974,False,False
CAMP00186,Jeep,运动户外,训练鞋,Jeep_0025,Jeep户外款训练鞋,大促联动,2025-04-12,2025-04-17,5,394.0,217.2,0.449,229,2057,0.307,0.0714,146,31711.09,0.6376,0.0612,False,False
CAMP00186,Jeep,运动户外,训练鞋,Jeep_0005,Jeep百搭训练鞋,大促联动,2025-04-12,2025-04-17,5,313.0,229.6,0.266,581,5165,0.2902,0.0846,436,100104.55,0.7504,0.0806,False,False
CAMP00186,Jeep,运动户外,瑜伽服,Jeep_0017,Jeep减震瑜伽服,大促联动,2025-04-12,2025-04-17,5,514.0,314.6,0.388,363,10,0.3625,0.093,0,0.0,0.0,0.0626,False,False
CAMP00186,Jeep,运动户外,登山鞋,Jeep_0016,Jeep户外款登山鞋,大促联动,2025-04-12,2025-04-17,5,780.0,547.3,0.298,502,376,0.3698,0.0609,22,12041.14,0.0438,0.0637,False,False
CAMP00186,Jeep,运动户外,运动背包,Jeep_0040,Jeep减震运动背包,大促联动,2025-04-12,2025-04-17,5,292.0,161.0,0.449,275,390,0.3077,0.0823,32,5150.81,0.1164,0.1133,False,False
CAMP00186,Jeep,运动户外,泳装,Jeep_0007,Jeep减震泳装,大促联动,2025-04-12,2025-04-17,5,263.0,197.1,0.25,349,132,0.3168,0.0656,8,1577.13,0.0229,0.0939,False,False
CAMP00186,Jeep,运动户外,羽绒服,Jeep_0023,Jeep极简羽绒服,大促联动,2025-04-12,2025-04-17,5,286.0,159.7,0.442,664,2199,0.1412,0.0641,140,22352.21,0.2108,0.0721,False,True
CAMP00186,Jeep,运动户外,泳装,Jeep_0003,Jeep极简泳装,大促联动,2025-04-12,2025-04-17,5,696.0,542.7,0.304,388,119,0.3689,0.035,4,2170.85,0.0103,0.1101,True,False
CAMP00186,Jeep,运动户外,运动背包,Jeep_0001,Jeep耐磨运动背包,大促联动,2025-04-12,2025-04-17,5,552.0,327.0,0.408,401,90,0.3277,0.0625,5,1634.92,0.0125,0.0576,False,False
CAMP00186,Jeep,运动户外,冲锋衣,Jeep_0032,Jeep复古冲锋衣,大促联动,2025-04-12,2025-04-17,5,263.0,192.3,0.269,158,734,0.2714,0.0752,55,10574.1,0.3481,0.106,False,False
CAMP00186,Jeep,运动户外,羽绒服,Jeep_0010,Jeep耐磨羽绒服,大促联动,2025-04-12,2025-04-17,5,252.0,173.5,0.385,118,101,0.2368,0.0303,3,520.42,0.0254,0.091,True,False
CAMP00186,Jeep,运动户外,冲锋衣,Jeep_0014,Jeep百搭冲锋衣,大促联动,2025-04-12,2025-04-17,5,629.0,439.8,0.301,465,228,0.318,0.0759,17,7477.07,0.0366,0.0881,False,False
CAMP00186,Jeep,运动户外,泳装,Jeep_0048,Jeep极简泳装,大促联动,2025-04-12,2025-04-17,5,248.0,158.2,0.362,352,158,0.3026,0.047,7,1107.29,0.0199,0.092,False,False
CAMP00186,Jeep,运动户外,运动裤,Jeep_0043,Jeep轻量运动裤,大促联动,2025-04-12,2025-04-17,5,307.0,207.7,0.324,421,39,0.3233,0.0721,2,415.34,0.0048,0.0976,False,False
CAMP00186,Jeep,运动户外,运动背包,Jeep_0011,Jeep轻氧运动背包,大促联动,2025-04-12,2025-04-17,5,485.0,324.8,0.33,179,183,0.4295,0.0781,14,4547.17,0.0782,0.0636,False,False
CAMP00186,Jeep,运动户外,瑜伽服,Jeep_0006,Jeep复古瑜伽服,大促联动,2025-04-12,2025-04-17,5,853.0,490.7,0.425,137,763,0.3029,0.0565,43,21101.95,0.3139,0.0926,False,False
CAMP00186,Jeep,运动户外,冲锋衣,Jeep_0045,Jeep复古冲锋衣,大促联动,2025-04-12,2025-04-17,5,279.0,172.8,0.381,308,10,0.3476,0.0831,0,0.0,0.0,0.0601,False,False
CAMP00186,Jeep,运动户外,泳装,Jeep_0028,Jeep暖阳泳装,大促联动,2025-04-12,2025-04-17,5,239.0,169.9,0.289,94,201,0.3808,0.0914,18,3057.81,0.1915,0.0909,False,False
